id,n_lines
551077,36
884929,2
985490,17
985490,9
159194,60
159194,63
329534,25
662797,4
662797,9
329651,57
489571,27
432091,57
834444,13
663116,15
550937,80
550937,25
769762,99
769762,30
985558,38
159263,57
769457,61
722056,16
985584,5
985446,4
985632,21
550442,3
550442,5
550459,3
550459,3
834282,15
885097,3
722109,3
722109,16
884983,62
884983,30
884983,12
884983,67
884983,23
432118,12
550666,24
663213,37
490036,70
490036,33
885243,51
885243,23
663225,20
663225,18
1093199,78
1093199,40
489804,13
550460,50
550460,74
432184,12
663262,15
328738,84
885441,34
769951,39
722449,2
885478,9
489892,31
432606,105
769964,11
769964,48
769964,55
489831,31
489831,3
550719,12
770063,41
770063,2
770069,44
662840,34
328962,10
330533,3
330533,24
551310,11
605253,11
722479,8
551318,74
721908,5
489955,11
770073,37
770073,33
885321,5
885321,19
551340,4
936132,37
489703,25
885382,56
885382,87
885382,12
936157,93
721914,26
721914,15
770049,71
432394,23
550778,84
432414,13
605089,20
605089,23
770125,7
770141,6
770141,8
770141,27
1046182,121
1046182,108
550787,37
330243,170
330243,46
331079,71
605110,6
605110,23
605110,11
605110,58
605110,37
605110,11
432421,6
604893,28
604893,9
604893,13
432731,71
551153,4
432797,4
1092968,26
663386,60
331183,32
162136,12
330276,9
551154,33
551154,11
432020,158
550845,45
605826,29
432842,100
330351,113
330351,66
1046204,128
1046204,88
1046204,6
1046204,7
432048,14
432900,16
432900,7
432900,7
663481,25
663288,74
432911,20
432061,22
432061,17
432061,2
160990,39
162791,34
550853,34
551486,67
551486,4
432072,47
770450,10
722568,148
432073,66
770509,43
551185,21
985914,46
722580,28
985969,6
722610,99
490217,17
551211,42
551226,193
885891,4
986245,6
986245,8
551244,14
770554,61
433133,13
986305,80
331280,5
835126,9
835126,4
835126,36
835126,20
835126,25
835126,13
770562,8
770562,22
331344,45
835172,16
490339,59
985970,69
985970,47
331390,2
490427,11
331393,71
663719,21
331410,12
332468,24
163108,18
163108,52
163108,110
163108,63
490407,5
490407,10
605640,10
332800,5
332800,33
332800,48
885638,4
663754,3
605643,4
605643,6
332878,7
332726,20
551695,30
551695,39
936559,49
936559,18
936559,10
551905,2
551723,4
551909,12
722950,9
333398,3
332051,2
163795,12
163795,2
606355,141
606355,108
606374,46
333406,12
333406,3
663905,23
937220,45
490611,5
770202,125
770202,7
432960,103
663911,2
164366,7
490656,20
770654,72
551961,2
551961,28
551961,26
332766,15
490626,20
490626,4
490795,8
433391,43
432993,11
723381,23
664144,62
551988,62
551988,62
664157,48
886195,81
1046968,57
1046968,14
722814,29
552030,4
552030,48
663914,108
886084,6
770277,23
433012,78
433012,77
723416,28
606014,5
606014,14
606014,5
606014,39
663937,62
663937,2
433337,5
663626,29
165157,6
165157,55
664213,84
723100,2
606437,4
606437,84
771023,2
663663,15
886115,30
886115,63
663679,37
770913,173
1094147,4
664316,26
333671,3
986569,7
491077,17
771195,17
771195,17
771195,30
771195,6
771195,7
433217,14
433224,2
771223,2
771225,118
333739,12
490930,8
551741,30
551741,43
490946,27
490565,3
490565,73
491009,191
551755,27
551755,39
433706,40
433706,5
552080,118
605720,72
334103,18
1094489,7
605728,23
433756,6
433756,2
433756,12
551898,299
551898,153
490569,23
886568,76
605748,149
606801,38
334528,13
723461,37
886592,51
334898,5
334898,15
334917,31
606890,119
987020,18
605766,5
664346,65
987078,30
987078,28
664365,11
606915,13
771267,46
165870,9
835375,6
723520,77
771324,7
723557,21
771389,37
771389,8
605772,26
835557,64
25384,2
835619,44
491417,29
491417,41
491417,21
835639,8
835639,19
491157,26
664431,6
664431,6
606674,29
25853,3
886525,59
491468,191
937552,3
937552,4
986429,37
886530,42
1094627,78
1094627,10
552633,132
552633,43
1094863,24
1094863,4
606717,8
886557,108
886557,62
886557,59
886557,59
606719,27
723717,4
166867,41
664644,138
664644,118
664644,172
835954,106
434009,7
434009,28
986748,51
664786,22
552750,3
886691,13
664490,26
664817,44
664817,16
491163,32
491163,38
986862,30
664670,207
491496,25
607425,14
491558,50
1047944,94
771702,146
664844,51
664844,5
723626,7
723626,8
723636,40
1047662,32
1047662,55
1047662,52
1047662,28
664700,21
664700,47
724045,35
724050,10
335463,6
167987,9
491356,84
937268,130
335472,46
607350,33
1047972,67
1047972,85
335112,16
552383,6
665145,37
665033,10
665033,27
665033,4
1048006,61
335220,38
987622,195
987622,87
491685,35
491685,5
491362,68
491362,48
491690,66
665189,23
552385,9
552385,34
665206,13
491699,49
552984,25
552984,28
434432,5
552803,64
491729,2
552827,37
665237,4
665237,6
665237,7
434455,36
434455,45
665251,30
937667,12
