id,n_lines
50938381,55
46790523,15
56893552,27
36170894,59
60914327,20
61973252,27
40196873,23
45268320,23
49253726,36
55330560,29
62082849,32
57515960,11
42936452,2
45474980,36
49151272,40
36142582,23
47830219,10
37487149,12
56227560,71
57499146,8
57499146,9
50844361,41
50305866,14
58326678,6
49284027,55
49284027,7
49284027,10
49282626,15
43470821,3
47267133,15
47267133,19
59882835,7
58543170,20
60579096,6
47719602,26
40015621,11
59917650,6
52549975,15
36575249,4
59368360,7
37392296,23
60934596,17
58680711,31
45714429,24
52185479,31
41446393,23
55380672,18
45200419,14
48477263,7
55429001,37
7853291,2
39951218,25
33926839,2
61288245,23
61288245,15
34933437,33
29569200,48
61896049,32
52187055,38
34485680,3
57381097,2
57381097,3
55250354,7
37109407,61
57354638,11
57354638,18
60856546,3
60856546,4
54187370,5
55922453,9
26098359,7
30999337,15
55654392,8
22860640,8
52183896,36
49529529,14
35569559,23
33469394,4
57778127,14
59689402,22
59689402,4
53072546,29
31630159,21
52541636,3
52021302,4
50413911,17
61607235,16
11133477,13
58544161,38
58544161,28
56310614,2
48057329,35
48057329,5
12954657,4
45277966,23
53503917,3
53503917,16
53503917,12
50362260,101
60736654,28
59405147,17
21306677,14
45173048,25
54173179,5
59664655,17
51461460,27
51461460,2
20044842,14
54187561,11
57634508,37
52219942,27
56201687,75
41190327,7
52926600,20
54632903,25
53681854,25
56748334,4
56748334,5
47646137,7
57449418,17
34784743,4
24903859,10
52344493,20
57006027,34
56608785,20
52882056,34
52736030,30
40406984,4
42861100,26
55196461,28
50248178,5
61861488,4
58990532,42
55771439,2
55771439,2
21496956,16
38239154,12
58785929,30
58785929,24
49483520,11
60956288,10
36811037,14
62097693,14
33731437,37
57534932,15
59651474,3
39308354,13
49400443,26
46875989,33
52424817,11
52424817,9
57172335,27
56596747,7
56805853,33
27742471,16
52999069,32
42111559,8
45967107,24
26715497,19
53576727,25
54597699,12
60653309,19
28440826,7
58473786,30
58473786,28
52325456,16
50334801,3
42912721,5
53095547,53
48955699,14
61476358,36
59118679,31
60994050,24
52691026,2
40738132,16
45861106,10
51113365,13
59230956,37
52348349,7
60931095,12
60931095,9
37498130,24
37494511,35
61652666,25
61652666,11
57783047,49
55628098,9
51631847,27
55156269,23
54826139,12
59009801,2
55521604,14
55521604,14
60498082,2
58466862,9
58131380,38
31925500,2
57292225,4
32168061,28
60099727,6
52639437,50
50709163,42
51285271,27
61720380,62
61502295,30
49325190,66
54547781,23
47993460,3
47993460,6
46883432,6
27604936,28
57837895,2
49094845,10
59298895,26
38628568,5
48592142,70
62090405,21
62090405,21
59740250,23
59718382,29
38296840,28
49674284,34
59150888,13
59150888,12
59150888,12
29267674,3
60064591,6
57914545,12
57914545,14
49047492,15
49344384,7
48712262,2
50098853,12
61061622,38
35144856,5
37086460,2
44823064,2
60003077,6
42389826,10
56368938,26
55027516,8
26310905,42
43820382,14
33243752,19
47936267,10
59771519,31
61161263,32
56891732,29
56336781,8
56336781,3
61285764,4
51311018,28
59058920,5
59058920,89
59058920,3
55086393,8
56709542,89
25125699,11
36238930,5
36238930,5
53232044,27
58320060,39
41512661,191
58360876,17
59833709,50
57908735,20
53161781,13
58323881,18
49850989,11
53566370,9
50486548,30
39424400,14
49831980,40
61928099,31
54372029,27
57641282,9
58520191,47
53574314,8
48283166,6
46892100,6
58515394,32
44774187,37
51118202,19
51118202,14
19279964,11
19279964,16
58259765,9
54696338,60
54696338,9
55530327,3
47266794,25
47266794,29
51121803,7
50655411,28
55662460,37
58158223,98
52923484,24
60960933,6
60960933,7
57479368,7
46663967,21
59582053,11
38556132,7
47524877,31
59093768,31
59093768,21
59759690,37
46575039,12
57130297,21
51351412,39
51351412,25
60240557,6
60240557,5
11733667,8
49706208,23
60332771,34
39254872,3
39254872,9
52645500,8
6728698,15
59902066,15
59902066,18
34156400,27
49752374,29
48821734,13
54537450,50
48201384,21
48201384,24
45851216,9
59340056,49
58785384,11
48604251,28
57127495,12
29625630,2
54338671,32
54338671,8
56090289,30
53407902,31
59017639,23
23050150,8
61609008,26
58222256,29
52975489,51
33972487,23
9203069,10
48067044,12
60805328,29
24565538,13
24565538,13
43322455,3
52815551,27
59300865,21
39825543,27
47198988,16
47198988,67
57774049,31
33136211,10
61117883,38
45216112,4
50038751,12
59177276,24
56211364,9
58543438,34
52411720,7
15028527,2
52975879,45
59375278,28
50293840,6
58829282,16
59212500,30
55935182,29
42593758,23
48447980,12
59896120,3
59896120,9
47477653,2
62103733,37
28127656,6
56003069,5
59654586,9
59654586,11
56699937,3
33997094,25
33997094,70
50151803,6
50151803,26
60728621,18
59464416,32
53314499,11
57536857,2
57536857,31
43454325,40
34131500,24
60786797,8
48041037,28
40037434,23
28498250,8
28498250,9
53386498,7
33088608,5
46472547,8
46472547,21
40021462,22
54093052,32
52913126,78
58797299,5
58797299,5
47692272,29
34731578,23
44167111,4
28926456,6
25335557,24
50781608,36
53737785,3
53737785,9
60935325,19
55927720,3
17822507,3
34003991,44
60331186,4
60331186,4
22470168,4
39272692,27
32794020,4
53421708,8
46337226,16
26978099,13
57792519,10
45488094,3
59807919,15
59417196,7
59417196,10
54941275,37
57567485,25
50030357,31
60749107,31
14248047,5
32343958,8
18425066,19
17985537,11
54410027,5
59480710,77
52629954,8
53987405,6
57359757,28
57359757,26
58528230,6
58528230,7
41258632,6
59724103,4
45520740,24
45403119,44
59464160,52
53544968,25
46517443,2
49412024,6
43260144,7
51298310,16
61782597,31
51548108,10
32000378,10
57568716,17
49501239,6
49501239,15
59475254,28
45696080,33
57275939,41
61381596,27
61381596,30
58945340,27
58945340,28
26419024,6
60861384,11
45736847,18
35924975,17
61212534,28
45785611,25
61620749,2
56770670,38
53308863,7
42179593,23
21673414,48
55753099,29
55753099,32
57342137,22
50266178,14
50266178,7
44182637,26
60768980,30
58668360,27
58668360,41
57397323,3
55193054,26
51029418,2
25384004,8
41213765,8
55792907,20
44802012,16
44802012,11
56931239,3
60127269,3
59487479,13
54056273,8
54056273,18
47300928,28
60971445,37
13028122,3
51702593,12
27948802,11
39524180,47
57336830,45
61859832,3
51992472,9
39263640,28
27158192,9
55184585,5
37399499,69
60016382,11
49399619,3
59435291,16
41710696,24
61114584,14
52733812,14
46763795,10
45722552,25
45722552,17
62064951,5
61913946,30
21600781,7
51586210,74
8734260,12
53806672,10
49832332,4
54028920,12
54028920,8
32902877,15
27506200,14
27506200,11
12797315,4
48045802,49
48109464,20
57240983,11
57240983,7
30213362,39
21683434,6
54011235,27
40754920,6
47537852,7
9584073,5
25339371,20
44021893,28
39141131,23
59417389,39
55017476,25
50277219,54
24407768,5
22570146,6
45344097,3
34879284,8
45114563,60
59843156,4
59520360,27
59520360,50
52402273,7
61214491,5
54680553,8
54538075,29
56265895,43
34832723,15
55546290,52
55191156,21
42306485,26
60767686,6
59277132,9
61909608,7
59829700,17
43793652,10
56765468,81
58744094,10
48854691,26
33321455,46
55744734,4
56880448,14
47357032,17
54056541,27
61632948,15
61665818,57
61665818,35
60968807,21
40465744,15
56308820,26
53162502,4
53162502,2
22761027,16
43041917,27
50836128,9
59222042,17
28911344,15
37799839,4
58535024,5
45241248,22
41459415,3
36072623,11
54758153,23
52100413,5
48824790,47
60013180,21
40543364,11
57443314,19
34437835,25
54399582,15
54399582,17
55205921,56
56227627,30
58230015,16
58708294,9
42066313,68
45771000,10
51209330,10
52104709,19
56688629,15
38269284,8
61083630,3
10736111,10
56143657,6
56664372,14
47175802,22
59035129,11
59036203,30
14075433,5
45844664,18
40402462,53
44366261,24
52955235,6
38553039,22
61093618,19
10596667,2
21682072,5
52961336,32
48081881,14
51439578,24
23750804,2
33753407,19
57718166,5
46970565,12
60667044,22
57072354,15
59952450,24
48895839,10
57259262,7
59187889,9
26802041,17
40524607,23
50363138,30
61497747,24
19035849,16
52537564,4
52537564,4
30819702,19
60717631,35
56754731,33
45617533,8
60331436,18
60331436,11
48049880,54
37626394,19
46838783,14
46838783,2
46838783,11
46838783,9
46838783,8
39097257,3
42388728,7
51262364,91
61912581,4
46351048,31
47115502,4
49514333,2
61218414,7
48399852,4
48399852,4
3580954,17
47988514,29
52942628,30
46728857,2
32624399,23
57520631,44
42316567,59
46557766,24
46193055,18
57567429,40
57567429,27
57567429,35
57567429,27
31444524,3
58207885,11
58142229,8
58110231,24
57333171,36
62078796,22
36194496,5
59812608,20
60671465,5
58080268,11
52812033,11
44048286,29
21677961,38
35802091,7
8767433,32
48713415,25
58920940,33
49929115,56
50578248,4
50578248,18
43728305,9
7182090,36
58692984,22
60366627,4
59967281,13
42626525,10
60843557,10
54188470,21
59819255,48
60737778,37
57025695,18
56426986,15
59362194,51
50614601,38
50614601,29
46513252,29
57362073,5
57956642,30
50535676,11
28551226,8
47463156,2
47463156,13
46862171,30
28564724,27
58835333,62
61724558,20
48645378,36
60909548,13
56248633,9
56206728,23
52779936,12
59603698,31
38685450,12
45547824,23
58163381,8
47218868,23
5334194,7
60736637,16
36778085,14
54446908,11
54446908,38
41734852,2
17018966,19
33688527,4
26645333,6
49654569,5
53164550,27
49860648,35
61610743,26
59200757,16
59200757,4
60608353,10
61741507,13
61112769,16
61112769,6
61112769,9
61112769,9
39510585,12
47254944,10
46142560,6
41477147,3
28783606,7
34909856,11
48640170,26
39091659,23
31248503,8
34627394,20
59129377,17
59129377,13
30171867,61
49812218,44
59882513,5
55325873,3
35533243,5
9568700,11
56515668,9
46328593,24
60153951,12
58708868,49
2503324,16
49355926,36
49355926,21
31387229,11
24738238,7
24738238,7
12227818,12
51473637,7
53983913,27
57537216,33
48887169,41
51294071,23
48827863,11
38989287,14
59224703,47
19071183,23
57661116,107
37674296,8
53886333,15
47448502,29
58930991,31
58930991,20
57520398,9
52904425,20
60385945,10
58162351,13
42193697,10
58249487,13
53021529,25
50522602,3
38633637,19
46443975,25
54784551,2
55370043,34
37908476,19
60651298,6
61738872,19
53974627,16
31355192,16
31826484,59
37391221,19
49145015,38
50789344,23
25882128,13
52429735,9
43428624,24
28547154,21
41767337,11
58691801,27
39063265,25
33143827,7
50559464,14
59658487,9
53740758,31
53740758,82
50623795,32
50623795,38
60263691,12
25568574,15
49917328,51
49917328,35
17581961,23
41273079,16
23609547,25
61676204,37
19167424,7
51940442,26
41029016,11
61062403,13
61062403,10
55837043,19
37477111,8
61429204,31
49825450,13
49825450,13
49825450,12
44168436,24
56784983,15
56784983,24
56784983,6
59708942,4
57910911,3
57910911,6
58461836,30
40619005,66
59522573,5
51810638,62
59261371,9
56353916,22
55208748,4
54873628,15
57284616,12
20607674,3
59290968,11
59220871,10
61262221,58
36353074,18
60250292,54
60250292,33
51363369,6
48613847,18
49148583,18
54653557,8
54743941,30
57741968,7
57741968,15
55816145,25
52006548,7
52006548,2
52006548,7
51072178,19
54074582,6
61944788,4
57310048,31
60584236,3
51091249,26
49553458,5
39696196,23
26113554,19
57463470,12
49932937,36
44475740,33
47877007,15
39953608,15
58464627,33
58464627,27
57103056,2
39408252,38
33539595,54
54752140,95
57051586,19
55614639,6
55710228,21
60094642,12
60094642,35
59745326,17
59745326,7
60075733,29
57894245,45
58634078,37
55833301,12
55833301,26
47096262,23
47096262,50
30562975,27
60291755,5
61057501,52
61874898,11
45518139,16
56621117,39
59864806,35
58881601,8
58881601,3
60642516,10
42330800,10
56222936,73
61044457,5
52997700,22
52997700,12
31445181,56
35590682,22
46338658,4
58640033,14
58640033,10
8646774,16
57868282,34
53692592,26
47663802,27
58123809,9
55283522,20
57639790,27
56120725,41
49350142,30
60916180,14
30154487,19
51007975,16
44507770,73
6295051,4
6295051,12
62016702,48
61661829,53
56801937,25
37110246,27
51650358,6
44727143,6
52101951,17
60921879,8
59991021,12
41375073,25
27213840,22
52086275,27
21192386,3
57574640,28
54399545,5
55304986,21
55635004,6
43593824,23
43304986,26
52207779,29
56130557,17
45497266,24
44336724,9
54478913,65
54478913,32
40572266,28
59276704,6
47919110,33
48681498,49
57752301,4
57752301,2
49856170,12
56333976,40
22685612,10
30790419,3
16255352,7
46952593,5
45129441,20
60794786,29
51944693,24
35480372,26
61595278,35
54145519,8
48103894,9
61972977,27
59150797,3
59150797,30
59150797,30
56267357,21
52179251,24
36550737,23
59607014,36
48479842,22
52470157,34
52470157,25
46216271,47
59843328,41
52687323,20
52687323,28
59515601,10
53593231,8
49626299,14
57127280,32
57127280,21
52964813,33
58258252,12
58258252,40
56857562,28
57286794,32
57361381,5
43933671,55
55506998,12
55506998,7
61124818,17
52571401,28
61156236,3
31411526,24
28376652,22
55556693,30
40742469,15
58131394,23
54920282,6
52782564,21
39749919,31
57529752,14
57529752,12
57758248,29
59687503,5
60361192,33
60361192,3
58538233,7
59643624,9
39713901,2
57075099,26
49621183,5
48516814,32
55669367,27
40107571,12
39014311,19
59765479,42
53531694,17
31582471,47
62041573,8
62074671,21
48007595,19
21992309,16
61240275,11
56414566,7
59519088,6
59519088,6
59519088,36
47237931,34
58954821,5
47845615,4
57203920,50
39206835,22
23515137,32
61556171,13
61556171,7
46220171,3
47878682,26
56149296,2
34526826,24
34526826,68
44098095,21
53084601,4
53150054,5
56371980,26
48575839,27
60156789,137
55821329,3
33145554,11
46621269,7
41454128,21
59482026,5
61520115,13
59173224,35
50900906,4
37094212,9
60541683,34
58161107,12
50299641,2
50299641,5
48781161,40
44377364,11
44377364,12
47560595,25
50855428,29
46309676,6
57090465,22
30110706,51
59746889,32
60249790,4
45010253,14
42474897,2
36049723,24
29577418,4
55343899,26
59112993,80
54229857,26
54229857,26
48121275,43
48121275,32
48121275,37
59906433,12
59906433,10
41795382,11
56737404,27
45747435,27
45747435,55
44079918,28
52405274,8
61665503,39
7884482,24
46633548,11
56744401,5
17905523,6
60697823,33
47076623,29
54162632,20
58474066,35
54773038,3
30447856,18
59665252,8
47214052,44
47214052,43
22357882,5
15145526,6
50492329,29
40748389,4
57761621,3
43249205,8
42772442,17
55725496,27
28408533,4
28535414,9
50580723,15
60850190,4
53218390,2
53218390,11
53218390,2
51831537,17
30994331,20
39957478,6
58313452,21
2147755,5
37098197,8
41340634,17
47060406,16
33891617,6
16265346,20
60944694,9
57472000,56
24227591,11
61167587,21
32153544,19
53241234,8
49551330,4
11949990,14
54270440,4
61948788,7
60652561,3
55590061,13
14643413,6
57232216,36
44404638,21
61026075,13
59210805,19
59078423,8
59078423,13
59078423,18
52246024,4
42320318,5
61041156,33
61481981,15
61481981,23
31362293,67
42517645,29
57645302,46
49830936,38
50937270,73
61729549,16
59437321,90
56116583,6
60170291,13
26175379,5
59574056,30
54695337,20
38888733,29
47676905,39
47676905,3
47676905,36
47676905,54
34240441,5
35154402,17
50606963,8
58577214,35
31782628,10
44028763,28
23804094,25
58261559,18
46727049,3
59434290,70
57421970,88
33927104,7
61892401,13
61892401,29
61892401,41
62004350,9
62004350,7
59600224,56
51029379,21
49168233,66
52679380,12
49338221,32
15563341,6
60082204,39
56916953,30
61152687,40
48829432,23
61231335,30
61231335,35
47139248,2
14817002,3
51550066,29
34920466,28
46122279,17
49708039,4
49497682,46
34732489,3
50347499,19
58873585,33
27034112,3
59975419,10
58944404,17
54507862,21
55775729,13
4665582,9
41851516,12
40127910,5
22744125,5
3403343,30
38605187,24
35373383,17
41398891,25
55455957,5
56380210,14
54017386,26
29626177,22
60264441,11
37615470,3
48840320,42
37779720,23
53581103,27
31795268,4
54366752,10
54366752,5
61886832,24
58859830,29
60907962,7
55980957,14
55090693,31
48261717,40
59230276,20
62062606,6
52756412,55
52756412,19
46157217,17
58569664,42
56657639,8
52405896,7
42699366,25
55077062,3
57086965,25
61090868,7
26422860,29
50791508,11
46369055,25
45675715,10
49333566,12
24479755,20
54900533,33
25609339,3
50815137,11
50815137,15
33889229,11
34922858,14
50143259,26
45295077,15
50809045,80
51010356,18
25775125,18
54991041,15
45827097,33
53189207,52
58592708,28
58592708,34
61326843,90
59874541,11
59874541,6
61317463,18
41818236,3
57122505,12
51590954,32
58592840,42
56092718,5
39125061,23
57088879,9
51148541,4
51376023,8
59166269,33
60475611,8
38174222,45
55617953,7
35524020,24
50782435,37
51746381,13
60337537,2
52061288,24
56276849,4
21713087,12
39741862,7
39741862,30
61820347,15
61820347,15
30835705,3
54168413,9
45723230,20
45723230,23
50944307,6
50944307,7
7025239,5
7942973,5
48987619,4
53835662,16
49293943,2
60467876,40
58246095,198
33362266,63
50628423,17
37648278,7
48362974,43
48362974,25
52851960,17
49352705,29
61453297,15
51422308,28
60353298,7
50094911,5
50094911,21
49089229,25
49668176,4
61267301,30
37617919,24
45326729,5
49865550,8
58820538,28
58820538,51
61114184,40
46435637,11
59681184,4
28134111,8
55908168,22
51831820,3
60602959,10
50348469,7
61546131,7
54006297,18
54006297,30
52389690,3
50284294,17
58895537,13
61784098,6
31729198,25
50834986,33
50193885,29
49990317,8
23273021,3
55815076,3
55815076,4
55815076,9
22384017,14
47266180,9
53790344,56
39473115,23
59227505,18
61953086,7
51961802,7
59489854,32
59406450,10
49933814,49
58327577,16
56546979,38
47759320,32
55829353,33
37277519,19
59927674,47
59927674,6
57833434,3
57833434,25
54172416,29
57669790,7
15588076,5
30852281,8
55179730,8
55179730,8
55631819,34
55533441,21
58639997,19
58639997,7
60935203,34
60189605,4
45871108,18
49301515,18
52181528,28
59522076,29
59522076,35
35792144,15
53376855,25
15526960,4
58407879,18
46863169,3
60272430,34
52040306,5
52040306,5
53106203,6
53583411,7
58899400,32
58849288,45
58849288,34
58428644,32
40591040,56
34898656,9
50206419,9
47114798,8
42635617,14
57523533,7
60432123,30
26579673,6
51982111,12
60114857,35
58127649,4
52417129,3
36163736,17
36163736,31
60867930,37
50438203,28
52327763,27
54264275,36
58454826,33
60667691,5
55877651,11
56905133,41
61461954,39
29428893,19
42338324,23
42338324,29
55010618,41
49775983,9
59117554,63
59117554,3
48042412,45
53486690,25
45009519,3
61573037,11
51749135,25
37176797,5
27984438,17
37906750,22
21250024,6
43229871,8
28724595,28
50952098,11
59523926,16
59523926,8
59523926,10
59523926,3
59523926,18
37172697,3
39712836,8
42098989,5
42098989,24
50599830,12
61098559,5
61098559,31
53849146,2
60789362,37
54305748,9
53956134,16
47905497,34
57170753,28
51064624,36
51064624,29
44109437,36
50051517,4
54459050,3
24067806,12
59664552,82
45111070,25
40269159,8
40269159,7
52324181,6
53167219,28
22597095,16
44907027,10
45002707,15
57063945,71
56622619,5
46506853,10
46506853,10
42989066,24
52472778,2
39139933,73
34745715,71
34451195,29
60581352,10
60581352,4
57996374,23
54685955,12
54685955,10
55569948,14
7798543,8
52259048,12
40316896,26
49716596,32
35420015,5
60139871,8
40022045,16
47226041,21
59083319,7
58792285,8
35986286,5
46018283,24
52667645,12
54794250,31
58204273,28
58204273,35
53788888,50
43222146,22
50635603,6
50132131,37
50132131,20
49143073,28
59462873,75
25373599,5
48177965,12
51727480,27
48049536,7
48851500,34
56112020,18
60595345,31
56850786,29
53480773,9
49904481,27
54450577,12
57455294,38
59995970,9
52497502,17
52497502,20
51169020,8
54862222,8
61054506,14
29156906,37
61861019,9
61861019,23
55669002,52
61889842,52
58950582,17
26863358,3
48006083,25
20094351,99
22314611,11
52904401,27
48308249,16
48308249,20
45703751,32
47217158,5
54677148,30
61836441,18
57914865,31
42294002,19
6590138,9
60252737,8
53343963,28
51507838,13
51507838,14
27852539,16
55024772,16
55024772,44
32813235,7
62107763,9
62107763,28
62020486,9
62020486,8
57804273,45
61768167,11
24224849,15
49714819,15
55878904,15
9904873,8
43422920,9
61740239,32
59445113,20
59846986,35
58147214,15
51565998,6
51565998,15
51565998,7
52607182,12
48822365,22
59539797,14
52916173,24
60986994,9
44558522,17
57514063,29
45585215,16
56250914,72
55996849,6
54858801,11
48406647,32
47702227,5
49347976,9
47523901,8
56537233,48
42803443,6
56913869,39
59848441,20
50781163,10
50781163,19
50781163,18
51496355,18
57817368,5
50289745,28
52765632,8
50498757,39
50498757,28
37457668,22
26350158,7
44177984,4
61750875,16
61750875,43
34477041,25
24776734,3
48478704,5
53682485,73
53682485,13
61863179,17
54389028,26
46417939,26
57400450,9
60872992,27
60872992,24
62056419,5
52576072,8
52576072,56
48563462,10
55211207,16
42453010,9
60484832,29
27343936,11
12542831,17
58856378,48
59576789,35
17498155,12
57439784,38
56967354,19
47146781,8
60469362,62
49618229,29
49618229,35
60245351,11
52584848,3
39015259,4
61645244,39
47508670,43
51635886,28
48443528,12
32367819,4
49829672,2
30290208,7
44342801,22
51232644,10
41975417,3
60585796,10
60397472,10
61462278,15
54609863,49
61968620,8
18004224,85
59680533,6
56566411,32
56566411,18
20294948,5
47543921,19
48534072,6
59256608,11
36294305,13
52062530,34
50529198,4
42564769,13
54294854,28
45352619,5
53709146,38
51008410,15
59312637,37
44938052,26
47738424,2
57559819,8
58730169,8
58730169,21
51128755,12
38953565,5
55323595,7
48600623,9
48417239,8
34450215,8
15828760,2
54256345,6
20619547,6
43220140,6
55069267,19
59467063,49
59467063,24
47988298,33
58941920,6
57409343,15
56545780,10
60004656,10
60004656,15
45204273,31
50351267,27
46242496,25
52339597,6
27124199,19
45967668,32
58626432,22
58702315,32
23639957,3
29880506,2
57587489,5
58737742,10
58737742,22
59740512,5
44583765,28
54299831,3
54299831,6
58619821,13
58363459,5
58363459,5
58363459,20
60144513,41
60144513,14
60642554,3
53987100,45
58509140,26
52499214,11
48471174,7
48471174,10
44647942,12
44647942,13
52804232,61
47770238,22
49881882,14
9319804,10
48094051,11
48094051,23
36417250,17
52217114,29
48482792,26
25088774,9
33865425,8
59058593,62
28262416,10
56302929,7
40524310,25
45317889,23
52726004,34
51527008,11
51527008,8
51797403,12
29797543,19
57601540,13
54756170,29
61546389,20
36713433,31
33050812,19
56921087,15
47029286,3
47029286,68
57352358,24
60634272,29
45384695,33
46214480,10
49770649,5
58248031,13
44564545,10
33893148,25
39612311,6
39612311,3
60215302,20
56407907,10
50582682,37
50582682,12
49586337,30
49586337,27
35730437,4
40081392,4
52469028,8
57101604,9
54723479,18
51569012,27
32413228,11
58094025,5
50512955,28
61262847,15
44097941,9
61099124,18
50003476,30
60946909,16
50770999,32
46067092,23
46067092,54
48439722,26
27399995,48
59217068,15
60431599,29
54932302,10
23744395,30
60081995,14
57627679,58
34744012,23
51944698,3
60116871,8
29585372,50
41588287,24
40837857,23
47516970,23
57735533,33
6228921,6
51643414,20
60711049,11
60711049,5
51128496,4
53247739,18
37523082,36
61712545,18
62018928,40
58591347,23
26398656,13
56822333,3
51709716,30
56727936,3
58331935,6
44524955,21
59597872,19
35450393,74
38541677,15
60755775,92
61915831,5
57336522,10
60924019,24
27497553,54
41079544,24
49723071,6
35137812,10
59283578,28
50694209,47
58786890,14
58666454,28
18721123,9
56211655,17
60492985,20
60492985,3
47742474,12
21146642,33
32126720,10
32126720,9
34623729,3
59113748,13
37898784,5
60641853,2
30547767,4
45061214,26
58775441,15
47484497,11
46148305,3
41998092,21
57805214,24
42487810,7
61637829,34
55990366,28
58582316,41
58582316,26
36328242,51
50249702,22
50249702,16
58333349,45
51201476,4
49526550,27
29123482,18
59281736,9
35010623,23
56298770,35
25992435,3
25992435,10
25992435,5
38545141,21
58213599,37
57840726,6
36030290,21
56891586,35
62060398,37
46906092,3
55446400,23
49009942,29
49890052,29
49890052,29
47708303,13
55780490,37
59286707,11
46787741,49
44987728,24
37274504,3
44343630,9
52409411,8
51034808,27
57331045,44
5130167,18
59442453,21
59524557,12
38952916,12
60024150,48
52598181,26
53470434,19
55445369,4
54158403,7
60427204,19
48305360,77
48305360,9
58402205,27
41492956,2
54990819,21
52430796,2
49347581,31
24873454,28
24873454,16
29633812,17
52827819,23
58567798,19
57169910,37
34488349,35
17601803,11
17601803,11
59893880,46
37449961,5
37449961,10
55413023,20
53265785,7
47738652,27
47738652,29
31423277,14
37090135,23
61682800,50
44912854,3
39424348,14
50825802,18
50825802,5
8948861,15
17067293,5
51155663,28
61846514,2
58931621,26
20589823,4
58760391,46
57327686,10
29178133,23
34435983,25
31207819,27
36302318,23
53134068,23
53096604,55
46380379,30
36878233,22
53233995,49
47759804,30
50916810,44
30955165,5
29738230,10
50856546,10
46306596,33
47152954,6
17744217,8
44351697,23
54978081,7
48689211,4
55588405,3
57043403,14
56887331,5
57136117,33
47302587,30
47052460,9
34605040,12
29577139,13
54240018,25
24730117,21
56394024,14
58456519,46
47675137,50
40154835,4
51614101,6
56255624,28
56255624,92
53061872,27
53061872,32
54919214,20
57072979,2
61781970,14
49635812,26
46008432,25
16517267,3
60812962,30
56097230,28
53728584,6
53728584,27
51926663,21
17387075,5
47629325,5
60664412,22
27529178,15
57154562,3
57154562,14
57154562,10
35027548,16
60320337,7
62015682,44
48410999,32
36511890,3
26134186,6
34450730,5
50679390,26
49969383,3
19037531,13
46290802,28
61231894,12
61794817,15
59306858,27
25195991,6
58152011,6
58203726,9
58203726,30
20918084,7
51941007,40
37877894,31
43228962,5
57820843,53
23206806,16
53251005,38
47224167,32
52124840,9
27016785,25
46444296,14
56076683,33
56292095,21
47703259,2
48774196,8
61079858,39
31226775,15
53915208,56
53361905,29
54061083,3
54061083,9
50664513,18
48198040,6
47206630,7
47206630,5
57131294,8
55514504,31
60565371,35
43655726,23
57129065,25
57696896,15
52585413,32
45587932,67
59541924,9
58225615,30
57648814,7
60532697,21
45910098,28
37019941,4
61012545,10
59096235,31
56154014,7
60666900,13
52078127,2
52078127,2
58079469,10
58079469,10
52496297,3
52496297,49
52496297,17
48245522,27
50251727,10
13255314,8
61059008,3
31127019,10
40134568,36
55960326,6
41807988,26
45963266,5
51381799,32
60600462,14
53852391,22
33968682,66
57478060,33
45564555,4
49829920,50
48098666,19
53116480,34
51002668,23
51002668,19
51002668,23
54647028,31
60338643,29
54138763,21
47708719,4
46637559,21
56734893,4
8558690,4
41082707,24
45157716,101
51892478,3
51892478,10
32934788,5
55842492,11
56590298,8
43744500,2
57027850,14
38904611,5
61523713,60
59087417,4
61917639,39
19523666,14
57026021,37
60125890,10
59426181,11
61204028,33
32794367,27
60238635,44
43503102,5
43503102,5
10154893,8
59087183,9
57228426,45
2388624,6
60862604,22
33004160,30
47244248,10
61745448,4
59133060,10
28567824,3
59710677,4
59710677,31
59710677,27
59710677,57
50599736,10
53211173,31
25684460,29
52738790,7
27267161,62
58464572,15
58464572,13
54978981,9
57720698,61
54438414,12
48167563,7
60186654,127
41690374,60
45054582,9
51877352,14
52354035,16
52354035,11
52163176,10
53585555,9
35250956,24
44361313,8
43943859,5
43943859,5
43943859,5
60453144,11
58201562,15
58519752,18
58799908,8
51061639,16
51061639,23
4947079,12
61915678,4
58515965,31
50844781,4
8656657,8
50550428,26
48002223,9
52749060,33
55068580,8
50892220,3
56407573,18
58659907,63
55675602,22
41544059,9
52255113,3
41220440,3
61204660,43
61204660,26
55053649,32
27596522,16
47945864,27
44103610,27
44103610,10
44103610,10
23404150,16
47519848,36
47519848,40
36401558,14
57159150,26
47807776,40
47807776,48
44179407,9
44179407,11
59896281,18
58051882,141
54844308,14
51027278,46
59416892,32
49136340,28
32346574,2
42329778,53
25332676,24
8216154,4
29896489,7
57488002,62
43329049,24
60442904,21
37535240,5
58872475,14
51336946,9
55276183,32
29725894,5
38058364,5
50362528,32
17206876,15
33008769,18
42568394,115
56493147,14
22084212,8
59546602,33
39951968,15
57198936,27
55975453,22
55975453,16
59963097,9
45828864,9
31896281,3
54465813,12
54381428,23
28188851,6
33392388,22
56510495,11
58216207,32
51965338,44
59379305,6
39674366,55
58669443,45
38821685,12
57305708,27
51621508,24
59095728,8
28577538,7
50305189,7
41310592,21
49505995,8
44141076,47
45201714,25
38095198,26
38161717,24
55381077,16
54065286,43
46949496,5
53114497,51
29589954,4
55173413,23
49310588,38
54943331,31
55281348,2
45996530,9
47568581,34
60769805,16
55949812,5
60507591,11
23576282,9
60225313,28
40559925,9
